word,tfidf,label
inside,0.602755514111381,8
travelled,0.4811886086762225,8
stomach,0.5234088455937018,8
twitter,0.7331777961207818,8
missile,0.6805171443100172,8
proceeding,0.5112505548336043,8
century,0.7355945041812288,8
open,0.7296742835780896,8
convincing,0.4243966046027345,8
berlin,0.6447751032792616,8
exhibition,0.7652131621073818,8
ankle,0.8156822667809098,8
fit,0.5859005964403929,8
open,0.7296742835780896,8
tough,0.5821352222233512,8
coco,0.8376653197527795,8
hip,0.6280392300963389,8
play,0.56139126949275,8
epic,0.6032718535525989,8
farce,0.5394792207075999,8
coco,0.8376653197527795,8
fourth,0.6408292995487628,8
de,0.7281453639996073,8
winning,0.49540709199019023,8
player,0.6923227356332915,8
open,0.7296742835780896,8
something,0.5154119208489649,8
open,0.7296742835780896,8
open,0.7296742835780896,8
older,0.6138749277241673,8
warm,0.68134144316941,8
violence,0.6675212279848208,8
fully,0.6804459083406305,8
alexander,0.6915141262820109,8
rio,0.5576393683713639,8
draper,0.7031596682334983,8
entry,0.7801504713467446,8
open,0.7296742835780896,8
open,0.7296742835780896,8
consultant,0.39211570996367734,8
throat,0.6382821967259988,8
tommy,0.6488979265872175,8
finished,0.55019793042127,8
play,0.56139126949275,8
emma,0.7187310807709563,8
ring,0.6739284183511102,8
nationalist,0.617846190877613,8
able,0.47964621367031557,8
number,0.6297310411248114,8
space,0.7602660133734823,8
open,0.7296742835780896,8
anna,0.7462664057439246,8
open,0.7296742835780896,8
loss,0.6298925370317242,8
tour,0.8015914302117644,8
dan,0.6451906204717689,8
building,0.5660933250307459,8
square,0.6980105546389337,8
reach,0.5367191119013781,8
open,0.7296742835780896,8
absence,0.5728347089396046,8
open,0.7296742835780896,8
flower,0.7307324926374603,8
woman,0.6837976904206575,3
cup,0.5769141970340964,3
help,0.5158566397346042,3
downfall,0.5255146818467623,3
dismiss,0.5253172202190556,3
sensational,0.6173273007664344,3
cup,0.5769141970340964,3
impossible,0.6042857932543637,3
beth,0.599916861607703,3
cup,0.5769141970340964,3
heather,0.68031763037971,3
medal,0.7464156837533613,3
move,0.5645825143656958,3
disaster,0.7006981862392188,3
hit,0.6646527076716503,3
revive,0.49921809467137845,3
harder,0.6242521769306496,3
canada,0.6481118200511501,3
football,0.7354657570750512,3
mane,0.7705216534684155,3
north,0.6364897905454359,3
diving,0.6913453833533552,3
final,0.617163206547653,3
worker,0.6455174269451004,3
draw,0.6123445576098634,3
free,0.6053851214540273,3
guide,0.7224448949451844,3
tournament,0.578645616986026,3
final,0.617163206547653,3
amy,0.6260565526240365,3
best,0.6884806001126131,3
underline,0.6963239536639646,3
get,0.47743715454941515,3
federation,0.6633596939747194,3
group,0.6671354484332613,3
defeat,0.6163429842667214,3
pilot,0.7989335395363341,3
wigan,0.5940011079964695,3
driven,0.5378987017025096,3
vowed,0.505561686308942,3
heroic,0.44613910346646035,3
wrong,0.6672973745732999,3
disappointment,0.4879534300981527,3
republic,0.7342753007837483,3
billy,0.742213712510659,3
place,0.5483951516323544,3
save,0.5386130313768374,3
morgan,0.660893969087426,3
thumping,0.46624743468030927,3
code,0.55071931990925,3
lioness,0.6691676033844381,3
contender,0.5905937712617743,3
photography,0.7306373140844229,3
bronze,0.6577484559739657,3
follow,0.5928179037621109,3
batter,0.48170055565739717,3
real,0.7060859772474178,3
cup,0.5769141970340964,3
ruthless,0.508562928729256,3
captain,0.7862509129841269,3
win,0.6442873543343393,3
odds,0.4725952968522619,3
discus,0.6004531350482569,3
harry,0.6196335975950681,3
shaped,0.4499262692544597,3
squad,0.8807131124931332,3
inspiration,0.4956154800157571,3
potentially,0.4784707306420045,3
marc,0.7368826679131736,3
debut,0.7232639333500134,3
dominance,0.4765752672709249,3
republic,0.7342753007837483,3
cup,0.5769141970340964,3
column,0.6778179371379947,3
inspire,0.5965207019445614,3
frank,0.8443078476416338,3
pool,0.7047784157711044,3
knee,0.6308482400284058,3
praise,0.6128538961728563,3
fan,0.6264066011895472,3
cruise,0.6318448257217905,3
cup,0.5769141970340964,3
try,0.5317130582076447,3
west,0.6383601873214826,3
league,0.5535833083353803,3
tonga,0.7106214449387955,3
ground,0.577134958290542,3
packer,0.6944584614369674,3
thrash,0.6198715696529974,3
prediction,0.6609759770128526,3
pas,0.5904018511433503,3
china,0.7415452954107524,3
knockout,0.6022238428741629,3
cup,0.5769141970340964,3
rory,0.6377965514373641,3
sri,0.7247648099901834,3
guinea,0.5982935621385648,3
cup,0.5769141970340964,3
brilliant,0.5495733407800742,3
international,0.6235216872562468,3
mott,0.8004648701926792,3
zimbabwe,0.6952107812720412,3
exit,0.5102595965270458,3
cup,0.5769141970340964,3
arsenal,0.6810203527645136,3
miss,0.605429222522726,3
moment,0.7471524464155518,3
boost,0.5739965980407917,3
act,0.6598829776703806,3
hit,0.6646527076716503,3
scorer,0.534068058652646,3
start,0.5623936394158467,3
zimbabwe,0.6952107812720412,3
focus,0.5595075587608984,3
start,0.5623936394158467,3
josh,0.6357182888477699,3
expect,0.64592990995161,3
harmful,0.48772537036376734,3
holly,0.7212008918959061,3
guinea,0.5982935621385648,3
squad,0.8807131124931332,3
rank,0.5448471527102473,3
brazil,0.7117333469616806,3
blistering,0.5493946856153368,3
know,0.7226394410936045,3
cup,0.5769141970340964,3
optimism,0.6323756038435352,3
highlight,0.6874424923039293,3
final,0.617163206547653,3
wrong,0.6672973745732999,3
final,0.617163206547653,3
lived,0.4799673945328761,3
legacy,0.7475925286154752,3
on,0.5364165143973998,3
break,0.5533149609123611,3
cup,0.5769141970340964,3
longer,0.5862728051343779,3
cup,0.5769141970340964,3
powerful,0.5663582439055221,3
migrant,0.664384147027875,3
world,0.5745580672684425,3
coach,0.743952751224202,3
tournament,0.578645616986026,3
pint,0.7396502215807778,3
mane,0.7705216534684155,3
speak,0.601676139051282,3
defined,0.5274512941616075,3
best,0.6884806001126131,3
quiz,0.5677130440441006,3
pundit,0.5474871180336977,3
try,0.5317130582076447,3
tournament,0.578645616986026,3
alcohol,0.6404047216319606,3
highlight,0.6874424923039293,3
different,0.5814658597559382,3
west,0.6383601873214826,3
striker,0.7053294464824328,3
beginning,0.4281527261027113,3
cup,0.5769141970340964,3
way,0.5277774853151886,3
knee,0.6308482400284058,3
cup,0.5769141970340964,3
fan,0.6264066011895472,3
cup,0.5769141970340964,3
spotlight,0.5645507570790905,3
opener,0.5500734271661638,3
anthem,0.7161375068091616,3
goal,0.6950240290961787,3
leave,0.7782242519943813,3
opener,0.5500734271661638,3
debut,0.7232639333500134,3
perfect,0.5305619408637409,3
ticket,0.6749058793512601,3
world,0.5745580672684425,3
ankle,0.8156822667809098,3
dance,0.7212960303781051,3
equal,0.6049094591709847,3
watch,0.5031815264658357,3
al,0.6670501508048238,3
highlight,0.6874424923039293,3
cup,0.5769141970340964,3
holder,0.5500549669496844,3
shock,0.5303500977839811,3
penalty,0.6741594760342383,3
dressing,0.6102399382965266,3
top,0.5032444593249892,3
shirt,0.7005191153307626,3
celebration,0.6422437677743418,3
currently,0.4447248578108191,3
thrashing,0.7004817438969165,3
comeback,0.5407515724640317,3
silva,0.5874959650746053,3
japan,0.6918219581324077,3
mouth,0.6082555608216996,3
canada,0.6481118200511501,3
morocco,0.5949767565760913,3
phenomenon,0.6578948633270819,3
brazil,0.7117333469616806,3
volley,0.5668819535659063,3
score,0.6304887657682028,3
queen,0.5937209980265705,4
queen,0.5937209980265705,4
service,0.6172404793276554,4
restaurant,0.6419168877033351,4
jubilee,0.6822502681679246,4
originally,0.5556424863251029,4
abbey,0.5864755362573894,4
queen,0.5937209980265705,4
abbey,0.5864755362573894,4
conservation,0.6309172882131894,4
archive,0.585512092564515,4
barrister,0.6564420029344602,4
birthday,0.7031914381760473,4
plastic,0.7781449863670484,4
humour,0.5355034199863656,4
guard,0.6518288311885267,4
recover,0.5385498395196381,4
tree,0.749213197687356,4
reign,0.4430216281207659,4
punk,0.6561474908475318,4
balcony,0.6956749565599005,4
queen,0.5937209980265705,4
reign,0.4430216281207659,4
flew,0.4751042661665834,4
prince,0.7879067745382908,4
creation,0.4900244303081186,4
castle,0.7496521223042727,4
horse,0.7486009724171104,4
point,0.5433155259348413,4
line,0.6759962038431186,4
queen,0.5937209980265705,4
rehearsal,0.6471972336831778,4
show,0.6389850331558496,4
chosen,0.6499823188761298,4
queen,0.5937209980265705,4
jubilee,0.6822502681679246,4
sought,0.5990494814575684,4
camilla,0.6260779875856659,4
jubilee,0.6822502681679246,4
navy,0.5618477977333021,4
queen,0.5937209980265705,4
balcony,0.6956749565599005,4
celebration,0.6422437677743418,4
list,0.5821445779238921,4
soap,0.7951815842018549,4
rio,0.5576393683713639,4
jubilee,0.6822502681679246,4
jubilee,0.6822502681679246,4
palace,0.6717808372233158,4
st,0.5700158004190261,4
lit,0.4099558439419175,4
love,0.7477099849992335,4
jubilee,0.6822502681679246,4
jubilee,0.6822502681679246,4
queen,0.5937209980265705,4
celebration,0.6422437677743418,4
monarchy,0.6018666575668397,4
royal,0.709503818968525,4
guest,0.6981132744564382,4
jubilee,0.6822502681679246,4
queen,0.5937209980265705,4
thank,0.4552667313450532,4
queen,0.5937209980265705,4
severe,0.4258538523981159,4
jubilee,0.6822502681679246,4
jubilee,0.6822502681679246,4
dancer,0.8374109605511947,4
queen,0.5937209980265705,4
balcony,0.6956749565599005,4
jubilee,0.6822502681679246,4
platinum,0.5605497451425477,4
queen,0.5937209980265705,4
order,0.6999329423722797,4
queen,0.5937209980265705,4
rematch,0.8336388487734051,4
pregnancy,0.5783502758218395,4
garden,0.7411539375150379,4
queen,0.5937209980265705,4
icon,0.5782778930880753,4
hospice,0.7363546791628818,4
conflict,0.6769981752049407,4
landscape,0.5753416840067785,4
tribute,0.6130093134224408,4
cult,0.6937306511376669,4
college,0.6941693126959203,4
rocky,0.6216285587545878,4
king,0.7212919216434294,4
throne,0.5708912293480063,4
representative,0.5161737602866572,4
queen,0.5937209980265705,4
rest,0.6215320611893916,4
beloved,0.6677646707236056,4
funeral,0.7089991526632194,4
queen,0.5937209980265705,4
tribute,0.6130093134224408,4
edition,0.4701884970730664,4
queen,0.5937209980265705,4
notice,0.703737861005201,4
childhood,0.6924072877585419,4
crowd,0.5423455367583926,4
tribute,0.6130093134224408,4
queen,0.5937209980265705,4
photograph,0.4990410992495662,4
queen,0.5937209980265705,4
queen,0.5937209980265705,4
monarch,0.70724995107339,4
queen,0.5937209980265705,4
racing,0.7904223168912462,4
following,0.4617807572863944,4
king,0.7212919216434294,4
queen,0.5937209980265705,4
king,0.7212919216434294,4
football,0.7354657570750512,4
queen,0.5937209980265705,4
queen,0.5937209980265705,4
deeply,0.5434842428139891,4
emotional,0.5689593850934314,4
camilla,0.6260779875856659,4
royal,0.709503818968525,4
king,0.7212919216434294,4
queen,0.5937209980265705,4
stamp,0.7192292704266641,4
queen,0.5937209980265705,4
manager,0.7215532312743137,4
queen,0.5937209980265705,4
king,0.7212919216434294,4
king,0.7212919216434294,4
royal,0.709503818968525,4
queen,0.5937209980265705,4
king,0.7212919216434294,4
queen,0.5937209980265705,4
state,0.5631976068778103,4
formally,0.5543997616049902,4
queen,0.5937209980265705,4
anxious,0.5261201546105386,4
prince,0.7879067745382908,4
senior,0.6634192234562655,4
martin,0.6324732754191118,4
queen,0.5937209980265705,4
crown,0.6630833188585933,4
knew,0.5544363751680429,4
queen,0.5937209980265705,4
becomes,0.6028863087847957,4
retreat,0.6950484940802575,4
tribute,0.6130093134224408,4
racing,0.7904223168912462,4
detail,0.546854019030493,4
respect,0.4426548156908943,4
queen,0.5937209980265705,4
queen,0.5937209980265705,4
queen,0.5937209980265705,4
busy,0.5460210931336321,4
commonwealth,0.7338659074508942,4
racing,0.7904223168912462,4
tribute,0.6130093134224408,4
queen,0.5937209980265705,4
king,0.7212919216434294,4
king,0.7212919216434294,4
stretch,0.5249235054176791,4
child,0.6592648782925008,4
queen,0.5937209980265705,4
throne,0.5708912293480063,4
queen,0.5937209980265705,4
queen,0.5937209980265705,4
lewis,0.7585916838908999,4
smile,0.5246974078155726,4
know,0.7226394410936045,4
parliament,0.6457820388382518,4
king,0.7212919216434294,4
procession,0.7498729745798224,4
procession,0.7498729745798224,4
hall,0.6260895528993133,4
vigil,0.79628388164052,4
funeral,0.7089991526632194,4
queen,0.5937209980265705,4
coffin,0.6124955752158335,4
warrant,0.7009965734761934,4
resume,0.6578623813814013,4
spokesman,0.7937469028588393,4
holidaymaker,0.4844730769481238,4
who,0.7489995227153945,4
respect,0.4426548156908943,4
genuine,0.6014279304527862,4
coffin,0.6124955752158335,4
queen,0.5937209980265705,4
rover,0.8216781509546643,4
princess,0.7795629261673143,4
st,0.5700158004190261,4
queen,0.5937209980265705,4
queen,0.5937209980265705,4
crown,0.6630833188585933,4
operation,0.6478752811381622,4
leaf,0.6024827247334532,4
follow,0.5928179037621109,4
express,0.6894734570377138,4
bear,0.7935063380593715,4
crown,0.6630833188585933,4
king,0.7212919216434294,4
welsh,0.7131649150814778,4
funeral,0.7089991526632194,4
sex,0.6387726647410171,6
residential,0.5993941090553179,6
rail,0.6536867944329192,6
strike,0.6505274201164571,6
barrister,0.6564420029344602,6
east,0.570007412165724,6
missile,0.6805171443100172,6
residential,0.5993941090553179,6
costume,0.47033776908345487,6
rich,0.601565818806218,6
strike,0.6505274201164571,6
rail,0.6536867944329192,6
tube,0.6272195516247235,6
avoid,0.4741783229351657,6
strike,0.6505274201164571,6
rail,0.6536867944329192,6
train,0.6825407434150361,6
strike,0.6505274201164571,6
strike,0.6505274201164571,6
rail,0.6536867944329192,6
pay,0.6797531956694839,6
strike,0.6505274201164571,6
strike,0.6505274201164571,6
strike,0.6505274201164571,6
