word,tfidf,label
change,0.5081898765888783,8
open,0.7296742835780896,8
qualifier,0.8003218073759426,8
open,0.7296742835780896,8
emma,0.7187310807709563,8
emma,0.7187310807709563,8
dan,0.6451906204717689,8
line,0.6759962038431186,8
open,0.7296742835780896,8
emma,0.7187310807709563,8
abuse,0.8148137881499984,8
dan,0.6451906204717689,8
panic,0.6052627484125601,8
round,0.6077722927973209,8
single,0.6072140483112387,8
open,0.7296742835780896,8
attract,0.49125114455406255,8
open,0.7296742835780896,8
suffer,0.5902492562154936,8
open,0.7296742835780896,8
thriller,0.6543553705602748,8
coco,0.8376653197527795,8
seed,0.5675175709641737,8
open,0.7296742835780896,8
coco,0.8376653197527795,8
inspired,0.6110549196959647,8
alexander,0.6915141262820109,8
bid,0.5846975790683802,8
model,0.5912663091192385,8
coco,0.8376653197527795,8
foot,0.6230722772620684,8
lee,0.7004994330560388,8
fit,0.5859005964403929,8
emma,0.7187310807709563,8
fit,0.5859005964403929,8
dart,0.5779729815968846,8
rory,0.6377965514373641,8
rory,0.6377965514373641,8
rory,0.6377965514373641,8
rory,0.6377965514373641,8
round,0.6077722927973209,8
club,0.6180205171829959,8
open,0.7296742835780896,8
poulter,0.6336017559904752,8
billy,0.742213712510659,8
creator,0.7079721860854087,8
tiger,0.6185208911163899,8
golf,0.7166885526782696,8
open,0.7296742835780896,8
fame,0.6853420460222251,8
course,0.5007918487191931,8
open,0.7296742835780896,8
course,0.5007918487191931,8
bunker,0.5371438883082716,8
tiger,0.6185208911163899,8
farewell,0.6563775403683522,8
rory,0.6377965514373641,8
bunker,0.5371438883082716,8
rory,0.6377965514373641,8
golf,0.7166885526782696,8
open,0.7296742835780896,8
great,0.5865082154413351,8
senior,0.6634192234562655,8
bridge,0.7265901917090111,8
mead,0.5722968013587204,8
loophole,0.7308034284482526,8
round,0.6077722927973209,8
open,0.7296742835780896,8
fellow,0.6210259713164923,8
emma,0.7187310807709563,8
thrash,0.6198715696529974,8
longer,0.5862728051343779,8
story,0.7117289984477774,8
emma,0.7187310807709563,8
unable,0.5560862751075845,8
weird,0.6725650641051719,8
emma,0.7187310807709563,8
open,0.7296742835780896,8
york,0.5888805744149658,8
open,0.7296742835780896,8
emma,0.7187310807709563,8
dan,0.6451906204717689,8
open,0.7296742835780896,8
unfair,0.5576944963597904,8
hand,0.6340198241516226,8
double,0.6356423162437016,8
draper,0.7031596682334983,8
ons,0.7134446224284308,8
dan,0.6451906204717689,8
coco,0.8376653197527795,8
fourth,0.6408292995487628,8
hub,0.6511826085914869,8
open,0.7296742835780896,8
open,0.7296742835780896,8
coco,0.8376653197527795,8
caroline,0.6901222334440834,8
reach,0.5367191119013781,8
open,0.7296742835780896,8
open,0.7296742835780896,8
open,0.7296742835780896,8
dementia,0.8110978813594817,8
legendary,0.6210928434603702,8
inside,0.602755514111381,8
travelled,0.4811886086762225,8
stomach,0.5234088455937018,8
twitter,0.7331777961207818,8
missile,0.6805171443100172,8
selected,0.604071336607523,8
proceeding,0.5112505548336043,8
century,0.7355945041812288,8
open,0.7296742835780896,8
convincing,0.4243966046027345,8
berlin,0.6447751032792616,8
exhibition,0.7652131621073818,8
ankle,0.8156822667809098,8
fit,0.5859005964403929,8
solar,0.6049716324237752,8
open,0.7296742835780896,8
tough,0.5821352222233512,8
coco,0.8376653197527795,8
hip,0.6280392300963389,8
play,0.56139126949275,8
epic,0.6032718535525989,8
farce,0.5394792207075999,8
coco,0.8376653197527795,8
fourth,0.6408292995487628,8
de,0.7281453639996073,8
winning,0.49540709199019023,8
player,0.6923227356332915,8
retirement,0.8249870334136313,8
athlete,0.6510209922836022,8
something,0.5154119208489649,8
older,0.6138749277241673,8
warm,0.68134144316941,8
violence,0.6675212279848208,8
alexander,0.6915141262820109,8
entry,0.7801504713467446,8
open,0.7296742835780896,8
open,0.7296742835780896,8
consultant,0.39211570996367734,8
throat,0.6382821967259988,8
tommy,0.6488979265872175,8
finished,0.55019793042127,8
play,0.56139126949275,8
emma,0.7187310807709563,8
ring,0.6739284183511102,8
nationalist,0.617846190877613,8
able,0.47964621367031557,8
number,0.6297310411248114,8
space,0.7602660133734823,8
rory,0.6377965514373641,8
open,0.7296742835780896,8
open,0.7296742835780896,8
loss,0.6298925370317242,8
tour,0.8015914302117644,8
dan,0.6451906204717689,8
building,0.5660933250307459,8
square,0.6980105546389337,8
reach,0.5367191119013781,8
open,0.7296742835780896,8
absence,0.5728347089396046,8
open,0.7296742835780896,8
flower,0.7307324926374603,8
scrutiny,0.5029151059213681,8
sword,0.7008944866067309,8
draper,0.7031596682334983,8
worse,0.43590294855184064,8
inspiration,0.4956154800157571,8
shock,0.5303500977839811,8
open,0.7296742835780896,8
stand,0.6046785609432939,8
bigger,0.5636690017649516,8
sequel,0.6426761360602394,8
column,0.6778179371379947,8
open,0.7296742835780896,8
open,0.7296742835780896,8
title,0.6155255727740281,8
